4156,407,507,0
4172,399,508,0
4189,400,507,0
4205,404,512,0
4222,404,513,0
4239,403,508,0
4255,400,509,0
4272,401,507,0
4289,403,511,0
4305,405,510,0
4322,404,508,0
4338,405,505,0
4356,396,506,0
4372,409,511,0
4388,405,509,0
4405,403,512,0
4422,402,509,0
4439,400,506,0
4455,404,511,0
4471,403,510,0
4489,406,510,0
4505,401,508,0
4521,396,506,0
4538,404,510,0
4555,404,510,0
4572,403,511,0
4588,402,508,0
4604,407,508,0
4622,397,505,0
4638,406,513,0
4655,404,512,0
4671,399,506,0
4688,405,510,0
4705,403,505,0
4721,404,512,0
4738,402,512,0
4755,402,513,0
4771,407,506,0
4788,396,506,0
4804,404,512,0
4822,406,513,0
4838,397,508,0
4854,404,508,0
4871,402,510,0
4888,399,509,0
4904,406,510,0
4921,402,508,0
4937,402,506,0
4955,400,507,0
4971,401,511,0
4987,405,510,0
5004,399,512,0
5021,402,509,0
5038,399,510,0
5054,401,510,0
5070,401,510,0
5088,405,511,0
5104,404,507,0
5121,400,506,0
5137,401,507,0
5154,404,510,0
5171,406,508,0
5187,402,509,0
5203,403,506,0
5221,400,507,0
5237,406,511,0
5254,406,511,0
5270,407,511,0
5287,403,507,0
5304,400,507,0
5320,401,511,0
5337,399,511,0
5354,402,512,0
5370,402,509,0
5387,396,506,0
5403,400,509,0
5421,403,509,0
5437,405,512,0
5453,401,512,0
5470,402,507,0
5487,402,506,0
5504,401,512,0
5520,403,511,0
5536,403,508,0
5554,401,508,0
5570,396,507,0
5586,399,510,0
5603,400,509,0
5620,402,513,0
5637,400,512,0
5653,403,511,0
5669,397,507,0
5687,403,514,0
5703,398,513,0
5720,402,510,0
5736,400,508,0
5753,403,506,0
5770,407,514,0
5786,403,511,0
5803,402,512,0
5820,402,508,0
5836,396,506,0
5853,401,509,0
5869,404,512,0
5886,399,513,0
5903,400,508,0
5919,400,510,0
5936,398,505,0
5953,405,511,0
5969,403,512,0
5986,403,508,0
6002,400,511,0
6020,398,507,0
6036,403,512,0
6052,404,511,0
6069,403,511,0
6086,405,509,0
6103,400,506,0
6119,402,510,0
6135,403,508,0
6153,401,514,0
6169,399,508,0
6185,398,507,0
6202,401,512,0
6219,398,510,0
6236,404,510,0
6252,400,513,0
6268,400,508,0
6286,399,505,0
6302,400,509,0
6319,403,510,0
6335,404,512,0
6352,402,512,0
6369,401,506,0
6385,400,511,0
6402,401,509,0
6419,407,512,0
6435,398,508,0
6452,396,509,0
6468,403,510,0
6486,402,510,0
6502,404,510,0
6518,406,514,0
6535,399,509,0
6552,401,505,0
6568,401,509,0
6585,402,510,0
6601,403,511,0
6619,401,512,0
6635,399,502,0
6651,402,509,0
6668,399,508,0
6685,402,511,0
6702,402,512,0
6718,398,506,0
6734,402,507,0
6752,405,510,0
6768,403,508,0
6785,406,511,0
6801,402,510,0
6818,402,505,0
6835,400,508,0
6851,402,509,0
6867,404,512,0
6885,403,513,0
6901,399,502,0
6918,404,510,0
6934,399,505,0
6951,406,512,0
6968,407,512,0
6984,399,502,0
7001,402,511,0
7018,403,508,0
7034,409,510,0
7051,405,513,0
7067,402,505,0
7085,405,507,0
7101,402,509,0
7117,402,508,0
7134,408,509,0
7151,401,507,0
7168,397,507,0
7184,403,510,0
7200,403,508,0
7218,405,510,0
7234,402,512,0
7250,400,502,0
7267,400,507,0
7284,402,509,0
7301,404,510,0
7317,407,512,0
7333,397,506,0
7351,405,509,0
7367,402,509,0
7384,400,509,0
7400,406,513,0
7417,401,512,0
7434,402,507,0
7450,401,509,0
7467,404,511,0
7484,404,514,0
7500,403,511,0
7517,406,505,0
7533,398,509,0
7550,401,510,0
7567,399,509,0
7583,407,515,0
7600,399,511,0
7617,401,507,0
7633,403,508,0
7650,398,508,0
7666,402,509,0
7684,407,512,0
7700,403,508,0
7716,400,508,0
7733,398,507,0
7750,408,512,0
7767,406,513,0
7783,401,508,0
7799,400,507,0
7817,400,509,0
7833,401,509,0
7849,403,511,0
7866,399,510,0
7883,401,508,0
7900,400,508,0
7916,401,509,0
7932,407,509,0
7950,402,514,0
7966,402,510,0
7983,398,506,0
7999,398,507,0
8016,405,511,0
8033,400,512,0
8049,398,509,0
8066,398,511,0
8083,399,508,0
8099,400,508,0
8116,402,510,0
8132,405,513,0
8150,403,511,0
8166,400,506,0
8182,400,508,0
8199,402,510,0
8216,403,511,0
8232,403,509,0
8249,400,510,0
8265,400,507,0
8283,401,509,0
8299,404,513,0
8315,396,511,0
8332,404,514,0
8349,396,507,0
8366,394,506,0
8382,401,511,0
8398,403,511,0
8416,402,512,0
8432,405,510,0
8449,394,507,0
8465,402,511,0
8482,400,510,0
8499,403,509,0
8515,406,515,0
8531,400,505,0
8549,399,505,0
8565,403,511,0
8582,402,510,0
8598,405,511,0
8615,401,507,0
8632,399,506,0
8648,402,511,0
8665,398,512,0
8682,403,510,0
8698,400,513,0
8715,397,506,0
8731,401,509,0
8749,404,509,0
8765,398,507,0
8781,402,513,0
8798,406,507,0
8815,400,504,0
8832,401,510,0
8848,403,511,0
8864,400,512,0
8882,402,511,0
8898,401,505,0
8914,400,506,0
8931,398,511,0
8948,405,508,0
8965,401,511,0
8981,398,509,0
8997,399,508,0
9015,406,512,0
9031,398,508,0
9048,406,513,0
9064,406,509,0
9081,399,505,0
9098,402,507,0
9114,405,510,0
9131,404,512,0
9148,398,509,0
9164,397,509,0
9181,400,507,0
9197,397,513,0
9214,401,506,0
9231,405,514,0
9247,401,510,0
9264,403,506,0
9281,400,507,0
9297,405,510,0
9314,402,511,0
9330,406,512,0
9348,402,508,0
9364,400,507,0
9380,403,511,0
9397,402,508,0
9414,403,512,0
9431,401,509,0
9447,404,507,0
9463,403,508,0
9481,401,508,0
9497,405,514,0
9513,400,507,0
9530,402,506,0
9547,400,508,0
9564,407,509,0
9580,401,510,0
9596,403,511,0
9614,405,509,0
9630,401,506,0
9647,405,509,0
9663,405,509,0
9680,405,514,0
9697,398,507,0
9713,400,507,0
9730,406,509,0
9747,399,509,0
9763,406,512,0
9780,405,512,0
9796,399,507,0
9814,402,507,0
9830,404,509,0
9846,401,508,0
9863,404,512,0
9880,399,509,0
9896,404,509,0
9913,403,511,0
9929,401,506,0
9947,406,514,0
9963,401,511,0
9979,403,509,0
9996,403,508,0
10013,399,506,0
10031,397,507,0
10048,399,507,0
10065,403,512,0
10084,398,508,0
10101,401,508,0
10119,403,511,0
10136,399,509,0
10155,400,508,0
10172,400,512,0
10189,408,510,0
10207,406,513,0
10225,410,513,0
10243,401,510,0
10260,406,510,0
10277,401,510,0
10296,398,510,0
10313,405,511,0
10331,400,509,0
10349,402,509,0
10366,398,508,0
10384,397,506,0
10401,396,505,0
10420,400,508,0
10437,404,509,0
10455,401,507,0
10472,401,510,0
10490,401,511,0
10508,399,509,0
10525,404,509,0
10543,401,512,0
10561,402,513,0
10578,405,512,0
10596,400,511,0
10614,401,510,0
10632,398,508,0
10649,400,509,0
10667,402,508,0
10685,402,507,0
10702,402,507,0
10720,403,510,0
10737,397,507,0
10756,399,504,0
10773,402,505,0
10790,396,510,0
10808,403,510,0
10826,404,512,0
10844,403,511,0
10861,401,512,0
10880,402,510,0
10897,402,510,0
10914,405,510,0
10932,404,508,0
10950,410,510,0
10968,403,508,0
10985,402,506,0
11002,401,509,0
11021,403,509,0
11038,398,510,0
11056,399,509,0
11073,401,509,0
11091,397,505,0
11109,402,508,0
11126,399,510,0
11145,400,512,0
11162,402,509,0
11180,406,514,0
11197,404,514,0
11215,404,509,0
11233,400,510,0
11250,403,506,0
11268,403,509,0
11286,400,511,0
11303,402,510,0
11321,398,508,0
11338,397,507,0
11357,399,506,0
11374,401,507,0
11392,402,507,0
11409,401,507,0
11427,403,507,0
11445,404,513,0
11462,402,511,0
11481,403,511,0
11498,402,513,0
11515,407,513,0
11533,402,512,0
11551,402,511,0
11569,408,514,0
11586,394,508,0
11603,399,511,0
11622,401,511,0
11639,398,507,0
11657,401,509,0
11674,399,509,0
11693,401,509,0
11710,402,508,0
11727,391,505,0
11746,400,508,0
11763,406,508,0
11781,412,509,0
11798,398,510,0
11816,400,511,0
11834,405,513,0
11851,408,511,0
11869,406,510,0
11887,399,507,0
11905,399,508,0
11922,403,508,0
11939,400,509,0
11958,398,509,0
11975,404,505,0
11993,401,507,0
12011,399,508,0
12028,397,509,0
12046,401,511,0
12063,400,507,0
12082,398,510,0
12099,402,512,0
12116,406,511,0
12134,406,511,0
12152,405,513,0
12170,403,514,0
12187,404,510,0
12205,402,509,0
12223,399,509,0
12240,406,509,0
12258,399,508,0
12276,401,508,0
12294,409,511,0
12311,399,508,0
12328,396,506,0
12347,400,506,0
12364,403,507,0
12382,401,508,0
12399,403,508,0
12418,404,511,0
12435,401,512,0
12452,398,512,0
12470,405,510,0
12488,398,508,0
12506,403,509,0
12523,403,511,0
12540,403,510,0
12559,404,511,0
12576,400,508,0
12594,399,506,0
12612,397,505,0
12630,400,506,0
12647,402,507,0
12664,400,508,0
12683,403,506,0
12700,398,507,0
12718,398,507,0
12735,406,512,0
12753,409,517,0
12771,404,514,0
12788,406,513,0
12806,404,510,0
12824,399,510,0
12841,404,509,0
12859,404,511,0
12877,404,508,0
12895,400,510,0
12912,404,510,0
12930,396,504,0
12948,400,507,0
12965,401,508,0
12983,401,510,0
13000,399,509,0
13019,402,512,0
13036,398,513,0
13053,398,512,0
13071,398,509,0
13089,397,510,0
13107,403,512,0
13124,404,511,0
13143,408,511,0
13160,399,508,0
13177,399,507,0
13195,401,507,0
13213,397,510,0
13231,405,517,0
13248,404,509,0
13265,398,508,0
13284,402,506,0
13301,396,507,0
13319,399,507,0
13336,404,507,0
13355,404,509,0
13372,402,511,0
13389,396,510,0
13408,403,513,0
13425,405,511,0
13443,406,511,0
13460,408,515,0
13478,401,511,0
13496,406,511,0
13513,397,511,0
13531,400,509,0
13549,405,510,0
13566,405,510,0
13584,405,510,0
13601,399,510,0
13620,401,512,0
13637,400,507,0
13655,395,507,0
13672,400,507,0
13690,400,509,0
13708,395,511,0
13725,404,511,0
13744,406,514,0
13761,402,510,0
13778,403,511,0
13796,400,507,0
13814,406,511,0
13832,398,506,0
13849,399,509,0
13867,400,509,0
13885,394,506,0
13902,399,506,0
13920,401,506,0
13937,403,509,0
13956,402,509,0
13973,407,510,0
13990,403,509,0
14009,401,508,0
14026,401,507,0
14044,403,511,0
14061,404,514,0
14080,402,512,0
14097,402,511,0
14114,405,510,0
14132,405,510,0
14150,399,508,0
14168,402,507,0
14185,400,509,0
14202,398,509,0
14221,403,513,0
14238,400,510,0
14256,397,509,0
14274,402,505,0
14291,399,508,0
14309,395,506,0
14326,403,509,0
14345,403,510,0
14362,400,509,0
14380,402,509,0
14397,403,509,0
14415,401,513,0
14433,403,510,0
14450,403,510,0
14468,401,509,0
14486,406,512,0
14503,404,508,0
14521,379,497,0
14539,391,497,0
14557,378,499,0
14574,402,486,0
14592,390,495,0
14610,403,503,0
14627,397,495,0
14645,395,491,0
14662,392,496,0
14681,393,496,0
14698,395,500,0
14715,398,499,0
14733,390,492,0
14751,387,493,0
14769,396,498,0
14786,395,504,0
14803,407,499,0
14822,383,492,0
14839,392,490,0
14857,392,494,0
14875,398,497,0
14893,396,493,0
14910,394,496,0
14927,394,496,0
14946,392,497,0
14963,388,496,0
14981,389,492,0
14998,394,494,0
15016,394,502,0
15034,391,495,0
15051,389,497,0
15069,388,497,0
15087,388,495,0
15105,391,495,0
15122,392,494,0
15140,385,498,0
15158,386,496,0
15175,382,498,0
15193,389,494,0
15211,392,489,0
15228,391,496,0
15246,395,497,0
15263,391,494,0
15282,395,495,0
15299,397,496,0
15316,399,496,0
15334,392,500,0
15352,394,498,0
15370,389,495,0
15387,393,496,0
15406,387,496,0
15423,391,501,0
15440,386,499,0
15458,390,496,0
15476,387,493,0
15494,393,494,0
15511,391,494,0
15528,391,496,0
15547,392,495,0
15564,388,498,0
15582,388,493,0
15599,387,490,0
15618,392,493,0
15635,398,497,0
15652,393,493,0
15671,393,494,0
15688,394,494,0
15706,390,494,0
15723,394,496,0
15741,394,497,0
15759,399,495,0
15776,392,497,0
15794,390,497,0
15812,389,497,0
15830,388,497,0
15847,391,499,0
15864,391,492,0
15883,393,497,0
15900,386,496,0
15918,387,497,0
15935,386,497,0
15953,392,488,0
15971,390,494,0
15988,394,497,0
16007,387,494,0
16024,394,493,0
16041,392,496,0
16059,397,500,0
16077,393,498,0
16095,398,495,0
16112,392,496,0
16130,393,495,0
16148,392,497,0
16165,390,499,0
16183,390,501,0
16200,386,500,0
16219,384,495,0
16236,389,495,0
16253,384,494,0
16272,388,494,0
16289,387,494,0
16307,390,494,0
16324,386,494,0
16343,388,494,0
16360,392,498,0
16377,388,493,0
16395,397,497,0
16413,390,494,0
16431,391,495,0
16448,400,493,0
16465,393,496,0
16484,396,502,0
16501,394,494,0
16519,392,498,0
16537,388,494,0
16555,391,494,0
16572,388,496,0
16589,392,497,0
16608,392,498,0
16625,391,498,0
16643,386,493,0
16660,390,492,0
16678,387,500,0
16696,389,501,0
16713,392,496,0
16731,384,497,0
16749,389,489,0
16766,396,491,0
16784,390,498,0
16802,396,500,0
16820,398,496,0
16837,395,494,0
16855,396,497,0
16873,396,497,0
16890,396,500,0
16908,392,498,0
16925,388,499,0
16944,390,500,0
16961,384,497,0
16978,387,499,0
16996,382,495,0
17014,396,495,0
17032,390,497,0
17049,385,492,0
17067,389,492,0
17085,384,496,0
17102,389,497,0
17120,392,496,0
17138,387,492,0
17156,392,492,0
17173,394,494,0
17190,397,493,0
17209,393,493,0
17226,397,500,0
17244,399,501,0
17261,388,493,0
17280,395,494,0
17297,389,492,0
17314,399,497,0
17332,393,501,0
17350,395,499,0
17368,392,499,0
17385,384,499,0
17403,391,497,0
17421,386,495,0
17438,392,496,0
17456,388,497,0
17474,386,495,0
17491,389,493,0
17509,393,491,0
17526,391,493,0
17545,392,495,0
17562,387,496,0
17580,392,498,0
17597,394,500,0
17615,391,499,0
17633,393,495,0
17650,396,497,0
17669,393,501,0
17686,392,500,0
17703,389,497,0
17721,390,491,0
17739,394,494,0
17757,390,497,0
17774,393,499,0
17792,381,502,0
17810,384,499,0
17827,384,493,0
17845,387,493,0
17862,388,494,0
17881,388,497,0
17898,390,496,0
17915,388,496,0
17934,389,493,0
17951,392,493,0
17969,397,492,0
17986,392,493,0
18004,398,491,0
18022,397,490,0
18039,392,492,0
18057,393,497,0
18075,398,497,0
18093,394,497,0
18110,393,496,0
18127,387,494,0
18146,391,495,0
18163,392,496,0
18181,389,498,0
18198,390,498,0
18216,390,502,0
18234,389,497,0
18251,390,493,0
18270,390,495,0
18287,389,497,0
18305,389,497,0
18322,387,497,0
18340,389,494,0
18358,389,491,0
18375,390,493,0
18393,393,499,0
18411,397,496,0
18428,391,493,0
18446,390,496,0
18463,397,495,0
18482,397,499,0
18499,400,495,0
18516,396,501,0
18535,389,499,0
18552,388,493,0
18570,389,496,0
18587,391,496,0
18606,394,500,0
18623,389,499,0
18640,386,497,0
18658,384,496,0
18676,388,491,0
18694,387,494,0
18711,387,498,0
18728,388,499,0
18747,388,493,0
18764,388,495,0
18782,390,495,0
18800,392,491,0
18818,392,498,0
18835,395,495,0
18852,397,492,0
18871,385,493,0
18888,399,495,0
18906,398,493,0
18923,395,496,0
18941,396,504,0
18959,391,495,0
18976,394,496,0
18994,393,492,0
19012,391,493,0
19030,395,497,0
19047,385,501,0
19065,390,499,0
19083,387,496,0
19100,390,494,0
19118,395,493,0
19136,385,493,0
19153,390,500,0
19171,389,493,0
19188,387,495,0
19207,389,495,0
19224,387,496,0
19241,392,494,0
19259,391,496,0
19277,386,497,0
19295,392,497,0
19312,395,496,0
19330,394,492,0
19348,395,497,0
19365,399,501,0
19383,390,499,0
19401,395,499,0
19419,394,496,0
19436,396,496,0
19453,392,493,0
19472,388,498,0
19489,389,497,0
19507,388,499,0
19524,389,497,0
19543,392,497,0
19560,390,498,0
19577,390,501,0
19595,386,492,0
19613,388,494,0
19631,389,494,0
19648,387,496,0
19666,393,499,0
19684,388,500,0
19701,390,495,0
19719,393,493,0
19737,393,492,0
19755,391,490,0
19772,396,495,0
19789,397,494,0
19808,386,498,0
19825,401,493,0
19843,397,493,0
19860,395,496,0
19878,393,502,0
19896,393,492,0
19913,393,497,0
19932,390,490,0
19949,391,495,0
19966,394,497,0
19984,386,498,0
20002,390,500,0
20020,388,493,0
20037,391,498,0
20055,396,493,0
20073,388,490,0
20090,393,500,0
20108,389,494,0
20125,387,496,0
20144,388,499,0
20161,387,494,0
20178,392,498,0
20197,393,497,0
20214,390,495,0
20232,395,496,0
20249,394,495,0
20268,396,498,0
20285,398,493,0
20302,397,497,0
20320,391,499,0
20338,399,492,0
20356,396,497,0
20373,394,500,0
20390,390,499,0
20409,389,497,0
20426,390,492,0
20444,389,496,0
20461,396,495,0
20480,396,500,0
20497,390,500,0
20514,384,496,0
20533,385,500,0
20550,390,494,0
20568,389,492,0
20585,386,493,0
20603,390,499,0
20621,387,493,0
20638,386,496,0
20656,388,494,0
20674,393,497,0
20691,389,493,0
20709,391,497,0
20726,388,487,0
20745,390,488,0
20762,396,494,0
20780,394,496,0
20798,390,496,0
20815,398,494,0
20833,394,492,0
20850,393,494,0
20869,389,500,0
20886,395,499,0
20903,392,496,0
20921,392,496,0
20939,389,490,0
20957,393,495,0
20974,391,494,0
20992,393,498,0
21010,392,494,0
21027,385,499,0
21045,385,496,0
21063,390,494,0
21081,389,495,0
21098,392,501,0
21115,384,495,0
21134,389,493,0
21151,384,499,0
21169,392,498,0
21186,392,492,0
21204,387,498,0
21222,396,495,0
21239,387,494,0
21257,392,495,0
21275,391,492,0
21293,396,496,0
21310,399,497,0
21328,392,495,0
21346,396,498,0
21363,394,497,0
21381,397,497,0
21399,392,498,0
21416,397,499,0
21434,394,497,0
21451,387,496,0
21470,386,491,0
21487,392,495,0
21505,390,497,0
21522,390,501,0
21540,393,498,0
21558,387,498,0
21575,385,498,0
21593,386,491,0
21611,387,496,0
21628,392,497,0
21646,390,495,0
21664,390,496,0
21682,388,490,0
21699,394,495,0
21716,388,489,0
21735,392,492,0
21752,397,494,0
21770,394,495,0
21787,394,494,0
21806,385,495,0
21823,390,493,0
21840,394,492,0
21858,397,497,0
21876,400,498,0
21894,387,495,0
21911,393,499,0
21929,393,492,0
21947,387,493,0
21964,395,496,0
21982,390,500,0
22000,392,498,0
22018,387,495,0
22035,391,495,0
22052,391,500,0
22071,388,498,0
22088,389,497,0
22106,389,495,0
22123,384,495,0
22141,387,491,0
22159,388,497,0
22176,390,495,0
22195,389,495,0
22212,387,501,0
22230,390,493,0
22247,384,494,0
22265,394,492,0
22283,395,493,0
22300,395,503,0
22318,390,501,0
22336,388,500,0
22353,387,495,0
22371,390,495,0
22388,395,494,0
22407,393,502,0
22424,397,501,0
22441,391,499,0
22460,394,497,0
22477,391,495,0
22495,393,495,0
22512,395,500,0
22531,388,497,0
22548,385,502,0
22565,391,496,0
22583,389,497,0
22601,388,497,0
22619,389,498,0
22636,394,498,0
22653,389,496,0
22672,385,495,0
22689,388,494,0
22707,391,499,0
22724,390,501,0
22743,391,496,0
22760,390,494,0
22777,389,494,0
22796,392,490,0
22813,395,492,0
22831,392,496,0
22848,394,493,0
22866,393,496,0
22884,385,494,0
22901,397,494,0
22919,394,494,0
22937,400,496,0
22955,391,498,0
22972,393,493,0
22989,388,498,0
23008,393,495,0
23025,394,496,0
23043,392,500,0
23061,394,496,0
23078,389,495,0
23096,388,497,0
23113,391,498,0
23132,390,499,0
23149,390,499,0
23166,395,500,0
23184,386,495,0
23202,391,495,0
23220,386,491,0
23237,393,495,0
23255,394,499,0
23273,389,503,0
23290,381,500,0
23308,389,498,0
23326,395,493,0
23344,393,495,0
23361,393,497,0
23378,393,496,0
23397,390,498,0
23414,397,493,0
23432,393,494,0
23449,398,496,0
23468,395,492,0
23485,394,499,0
23502,391,496,0
23520,390,498,0
23538,394,499,0
23556,392,496,0
23573,393,497,0
23591,392,500,0
23609,392,497,0
23626,388,494,0
23644,387,497,0
23662,392,498,0
23680,391,500,0
23697,391,498,0
23714,385,494,0
23733,389,495,0
23750,387,491,0
23768,386,494,0
23785,389,496,0
23803,389,499,0
23821,387,493,0
23838,391,496,0
23856,389,495,0
23874,392,491,0
23891,394,494,0
23909,389,491,0
23927,390,497,0
23945,392,490,0
23962,391,487,0
23980,394,497,0
23998,388,495,0
24015,391,494,0
24033,390,499,0
24050,392,494,0
24069,391,495,0
24086,389,499,0
24103,387,492,0
24121,393,499,0
24139,388,499,0
24157,385,493,0
24174,390,496,0
24193,394,495,0
24210,390,497,0
24227,391,496,0
24245,389,500,0
24263,388,499,0
24281,392,496,0
24298,391,493,0
24315,391,495,0
24334,389,491,0
24351,391,497,0
24369,390,501,0
24386,387,495,0
24404,388,496,0
24422,387,494,0
24439,381,493,0
24458,394,498,0
24475,395,493,0
24493,394,494,0
24510,389,495,0
24528,392,499,0
24546,394,498,0
24563,390,496,0
24581,392,498,0
24599,398,497,0
24616,398,499,0
24634,403,496,0
24651,396,496,0
24670,392,498,0
24687,390,494,0
24705,388,498,0
24723,387,496,0
24740,386,498,0
24758,392,504,0
24775,388,504,0
24794,393,503,0
24811,398,506,0
24828,390,504,0
24846,379,499,0
24864,384,502,0
24882,385,504,0
24899,392,508,0
24916,397,509,0
24935,396,510,0
24952,395,508,0
24970,388,504,0
24987,394,506,0
25006,394,509,0
25023,407,507,0
25040,406,512,0
25059,407,514,0
25076,399,512,0
25094,394,513,0
25111,397,515,0
25129,395,518,0
25147,409,518,0
25164,406,520,0
25182,402,523,0
25200,391,518,0
25218,390,520,0
25235,393,525,0
25252,393,524,0
25271,398,527,0
25288,393,530,0
25306,384,535,0
25324,389,529,0
25341,388,527,0
25359,402,525,0
25376,411,527,0
25395,405,531,0
25412,410,543,0
25430,407,545,0
25447,412,546,0
25465,416,545,0
25483,422,551,0
25500,427,554,0
25518,424,553,0
25536,423,552,0
25553,416,549,0
25571,405,549,0
25589,417,553,0
25607,439,557,0
25624,438,556,0
25641,442,560,0
25660,450,561,0
25677,459,567,0
25695,468,574,0
25712,451,569,0
25731,454,566,0
25748,437,586,0
25765,489,576,0
25783,468,579,0
25801,465,573,0
25819,470,562,0
25836,465,565,0
25854,478,557,0
25872,481,559,0
25889,472,559,0
25907,477,563,0
25925,484,577,0
25943,389,667,0
25960,469,587,0
25977,483,526,0
25996,498,537,0
26013,495,548,0
26031,481,576,0
26048,556,557,1
26066,613,606,1
26084,530,579,1
26101,492,585,0
26119,534,575,1
26137,593,563,1
26155,552,564,1
26172,548,570,1
26190,522,644,1
26208,527,594,1
26225,512,558,1
26243,481,575,0
26261,445,564,0
26278,424,575,0
26296,464,576,0
26313,495,586,0
26332,495,579,0
26349,501,568,0
26366,474,575,0
26384,451,558,0
26402,476,555,0
26420,692,529,1
26437,594,502,1
26456,536,548,1
26473,507,576,1
26490,528,622,1
26508,540,587,1
26526,489,576,0
26544,457,580,0
26561,420,564,0
26578,447,563,0
26597,475,575,0
26614,460,561,0
26632,706,618,1
26649,638,529,1
26668,620,544,1
26685,574,560,1
26702,522,588,1
26721,581,564,1
26738,478,585,0
26756,463,561,0
26773,436,557,0
26791,438,568,0
26809,461,576,0
26826,463,565,0
26844,667,536,1
26862,558,512,1
26880,584,555,1
26897,571,564,1
26914,564,557,1
26933,605,563,1
26950,485,584,0
26968,464,565,0
26986,444,561,0
27003,448,574,0
27021,455,576,0
27038,465,566,0
27057,653,585,1
27074,584,517,1
27091,604,551,1
27109,553,566,1
27127,555,555,1
27145,636,569,1
27162,491,577,0
27180,468,566,0
27198,447,557,0
27215,443,570,0
27233,458,579,0
27250,462,563,0
27269,642,548,1
27286,523,538,1
27303,556,568,1
27322,572,569,1
27339,546,568,1
27357,618,579,1
27374,502,578,0
27393,473,553,0
27410,420,554,0
27427,449,574,0
27445,468,577,0
27463,452,556,0
27481,661,594,1
27498,612,550,1
27515,604,549,1
27534,563,564,1
27551,540,583,1
27569,609,574,1
27587,499,576,0
27604,470,573,0
27622,422,556,0
27639,453,568,0
27658,463,571,0
27675,460,565,0
27693,672,546,1
27710,562,529,1
27728,546,524,1
27746,547,555,1
27763,535,579,1
27781,609,565,1
27799,498,570,0
27816,487,568,0
27834,425,561,0
27852,458,575,0
27870,455,565,0
27887,455,557,0
27905,695,555,1
27923,580,531,1
27940,585,552,1
27958,549,568,1
27975,526,568,1
27994,579,557,1
28011,481,570,0
28028,473,556,0
28046,440,565,0
28064,470,574,0
28082,492,570,0
28099,569,574,1
28118,568,571,1
28135,593,603,1
28152,522,580,1
28170,496,575,0
28188,448,565,0
28206,449,568,0
28223,442,575,0
28240,489,572,0
28259,528,579,1
28276,567,583,1
28294,573,585,1
28311,494,580,0
28329,461,571,0
28347,431,574,0
28364,454,573,0
28382,503,578,0
28400,527,576,1
28418,549,583,1
28435,571,594,1
28453,521,590,1
28471,492,578,0
28488,432,572,0
28506,414,576,0
28524,476,585,0
28541,518,574,1
28559,559,578,1
28576,583,580,1
28595,535,569,1
28612,494,562,0
28630,466,556,0
28647,422,584,0
28665,440,590,0
28683,447,579,0
28700,460,567,0
28719,457,583,0
28736,438,579,0
28753,460,576,0
28771,451,574,0
