10773,532,576,1
10790,467,549,0
10808,418,562,0
10826,350,593,0
10844,400,588,0
10861,448,581,0
10880,462,574,0
10897,458,549,0
10914,465,573,0
10932,472,570,0
10950,474,561,0
10968,460,574,0
10985,472,564,0
11002,490,559,1
11021,528,553,1
11038,558,592,1
11056,519,578,1
11073,408,588,0
11091,524,578,1
11109,491,574,1
11126,584,573,1
11145,528,598,1
11162,521,584,1
11180,476,583,0
11197,447,567,0
11215,412,580,0
11233,416,536,0
11250,875,601,1
11268,598,547,1
11286,560,593,1
11303,582,551,1
11321,609,560,1
11338,599,553,1
11357,507,656,1
11374,529,540,1
11392,463,567,0
11409,429,556,0
11427,399,575,0
11445,386,589,0
11462,441,567,0
11481,459,585,0
11498,446,568,0
11515,464,565,0
11533,453,559,0
11551,486,540,1
11569,502,550,1
11586,519,624,1
11603,525,567,1
11622,541,591,1
11639,518,581,1
11657,538,585,1
11674,489,556,1
11693,494,576,1
11710,501,570,1
11727,514,571,1
11746,490,571,1
11763,492,569,1
11781,496,561,1
11798,459,560,0
11816,424,558,0
11834,436,592,0
11851,439,595,0
11869,472,593,0
11887,485,575,1
11905,547,586,1
11922,566,565,1
11939,530,539,1
11958,522,554,1
11975,364,590,0
11993,368,553,0
12011,406,558,0
12028,397,562,0
12046,394,561,0
12063,402,551,0
12082,407,599,0
12099,361,600,0
12116,482,524,0
12134,468,563,0
12152,480,552,0
12170,486,549,1
12187,506,544,1
12205,562,561,1
12223,582,601,1
12240,535,595,1
12258,517,594,1
12276,573,564,1
12294,547,588,1
12311,517,592,1
12328,510,573,1
12347,506,572,1
12364,539,572,1
12382,544,570,1
12399,569,572,1
12418,557,568,1
12435,524,575,1
12452,511,562,1
12470,500,566,1
12488,490,547,1
12506,484,566,0
12523,431,554,0
12540,392,597,0
12559,379,606,0
12576,480,571,0
12594,469,588,0
12612,451,577,0
12630,465,582,0
12647,476,556,0
12664,471,570,0
12683,475,567,0
12700,470,569,0
12718,471,554,0
12735,468,560,0
12753,709,577,1
12771,519,503,1
12788,492,575,1
12806,527,568,1
12824,498,578,1
12841,570,602,1
12859,545,582,1
12877,483,570,0
12895,444,574,0
12912,390,569,0
12930,420,598,0
12948,446,553,0
12965,447,552,0
12983,705,632,1
13000,612,530,1
13019,554,611,1
13036,630,574,1
13053,488,606,1
13071,523,573,1
13089,496,588,1
13107,486,567,1
13124,485,569,1
13143,488,578,1
13160,496,565,1
13177,500,574,1
13195,486,562,1
13213,491,568,1
13231,491,568,1
13248,480,557,0
13265,452,548,0
13284,419,594,0
13301,361,594,0
13319,447,595,0
13336,450,586,0
13355,435,583,0
13372,463,579,0
13389,463,572,0
13408,464,573,0
13425,466,567,0
13443,477,566,0
13460,474,567,0
13478,471,574,0
13496,477,567,0
13513,472,565,0
13531,480,568,0
13549,473,564,0
13566,472,552,0
13584,583,548,1
13601,745,600,1
13620,489,566,1
13637,577,612,1
13655,521,579,1
13672,563,602,1
13690,528,579,1
13708,481,563,0
13725,431,557,0
13744,394,578,0
13761,421,571,0
13778,436,578,0
13796,454,558,0
13814,456,545,0
13832,465,528,0
13849,699,594,1
13867,619,570,1
13885,587,572,1
13902,432,594,0
13920,495,577,1
13937,516,587,1
13956,520,590,1
13973,510,587,1
13990,508,584,1
14009,475,589,0
14026,442,569,0
14044,403,567,0
14061,403,550,0
14080,707,579,1
14097,465,492,0
14114,567,562,1
14132,588,527,1
14150,600,564,1
14168,584,549,1
14185,491,600,1
14202,586,590,1
14221,505,537,1
14238,454,548,0
14256,441,564,0
14274,387,573,0
14291,432,575,0
14309,456,582,0
14326,429,566,0
14345,457,570,0
14362,471,549,0
14380,457,557,0
14397,840,599,1
14415,507,538,1
14433,572,555,1
14450,624,565,1
14468,462,576,0
14486,493,599,1
14503,482,573,0
14521,471,574,0
14539,533,559,1
14557,604,566,1
14574,572,565,1
14592,528,583,1
14610,526,608,1
14627,541,561,1
14645,471,568,0
14662,435,565,0
14681,420,564,0
14698,431,555,0
14715,432,561,0
14733,544,578,1
14751,462,480,0
14769,516,593,1
14786,582,541,1
14803,616,547,1
14822,563,571,1
14839,554,608,1
14857,528,574,1
14875,472,567,0
14893,424,549,0
14910,394,576,0
14927,433,568,0
14946,458,575,0
14963,438,557,0
14981,465,552,0
14998,809,607,1
15016,555,526,1
15034,643,574,1
15051,553,562,1
15069,498,569,1
15087,537,597,1
15105,528,577,1
15122,484,570,0
15140,440,559,0
15158,397,569,0
15175,401,566,0
15193,432,572,0
15211,587,611,1
15228,472,490,0
15246,587,598,1
15263,544,538,1
15282,610,558,1
15299,540,595,1
15316,538,606,1
15334,535,577,1
15352,462,570,0
15370,437,547,0
15387,397,576,0
15406,423,578,0
15423,444,569,0
15440,446,556,0
15458,443,549,0
15476,735,511,1
15494,685,485,1
15511,591,590,1
15528,567,573,1
15547,541,584,1
15564,526,588,1
15582,534,573,1
15599,481,571,0
15618,435,565,0
15635,402,585,0
15652,423,577,0
15671,560,556,1
15688,639,591,1
15706,580,589,1
15723,568,575,1
15741,532,584,1
15759,508,563,1
15776,482,578,0
15794,448,571,0
15812,390,581,0
15830,462,576,0
15847,484,568,0
15864,493,561,1
15883,612,572,1
15900,591,589,1
15918,557,579,1
15935,521,585,1
15953,505,573,1
15971,506,578,1
15988,488,572,1
16007,482,570,0
16024,441,556,0
16041,386,582,0
16059,409,588,0
16077,425,586,0
16095,492,561,1
16112,539,579,1
16130,553,585,1
16148,549,586,1
16165,518,574,1
16183,496,565,1
16200,501,567,1
16219,504,577,1
16236,498,555,1
16253,502,557,1
16272,496,550,1
16289,353,569,0
16307,321,525,0
16324,476,588,0
16343,444,541,0
16360,429,588,0
16377,405,602,0
16395,429,590,0
16413,489,553,1
16431,529,574,1
16448,559,570,1
16465,552,570,1
16484,523,576,1
16501,501,565,1
16519,496,549,1
16537,421,652,0
16555,418,558,0
16572,411,577,0
16589,417,561,0
16608,445,572,0
16625,405,600,0
16643,436,597,0
16660,469,551,0
16678,492,570,1
16696,508,570,1
16713,543,570,1
16731,581,570,1
16749,513,568,1
16766,503,577,1
16784,504,563,1
16802,498,560,1
16820,506,543,1
16837,211,617,0
16855,335,533,0
16873,450,557,0
16890,439,569,0
16908,470,582,0
16925,412,597,0
16944,436,583,0
16961,484,553,0
16978,485,565,1
16996,500,581,1
17014,569,558,1
17032,565,570,1
17049,528,577,1
17067,509,557,1
17085,488,559,1
17102,512,554,1
17120,288,572,0
17138,422,506,0
17156,446,563,0
17173,403,543,0
17190,437,584,0
17209,408,589,0
17226,425,588,0
17244,468,557,0
17261,499,560,1
17280,492,582,1
17297,551,564,1
17314,579,577,1
17332,508,575,1
17350,512,574,1
17368,510,566,1
17385,509,559,1
17403,504,539,1
17421,323,576,0
17438,367,568,0
17456,403,599,0
17474,388,556,0
17491,446,576,0
17509,424,595,0
17526,417,586,0
17545,468,566,0
17562,490,558,1
17580,515,569,1
17597,559,563,1
17615,551,577,1
17633,515,575,1
17650,512,569,1
17669,521,562,1
17686,497,548,1
17703,280,608,0
17721,407,526,0
17739,386,561,0
17757,401,564,0
17774,414,563,0
17792,418,578,0
17810,415,599,0
17827,488,564,1
17845,565,561,1
17862,572,573,1
17881,520,576,1
17898,490,580,1
17915,531,567,1
17934,543,552,1
17951,383,622,0
17969,462,577,0
17986,337,561,0
18004,390,575,0
18022,440,554,0
18039,409,593,0
18057,419,593,0
18075,476,563,0
18093,487,554,1
18110,515,576,1
18127,556,572,1
18146,552,574,1
18163,512,574,1
18181,516,566,1
18198,529,557,1
18216,503,543,1
18234,224,581,0
18251,383,483,0
18270,472,586,0
18287,425,555,0
18305,435,569,0
18322,424,595,0
18340,410,595,0
18358,498,559,1
18375,541,553,1
18393,580,579,1
18411,516,563,1
18428,484,589,0
18446,472,556,0
18463,429,593,0
18482,451,586,0
18499,467,572,0
18516,439,593,0
18535,457,575,0
18552,481,584,0
18570,479,582,0
18587,451,581,0
18606,489,577,1
18623,533,575,1
18640,567,574,1
18658,565,574,1
18676,519,553,1
18694,514,553,1
18711,436,644,0
18728,562,545,1
18747,454,515,0
18764,417,548,0
18782,380,564,0
18800,384,542,0
18818,393,567,0
18835,408,563,0
18852,403,554,0
18871,413,554,0
18888,397,637,0
18906,391,563,0
18923,502,498,1
18941,546,552,1
18959,589,559,1
18976,536,582,1
18994,504,585,1
19012,530,587,1
19030,504,586,1
19047,499,581,1
19065,494,578,1
19083,492,586,1
19100,492,568,1
19118,492,589,1
19136,488,578,1
19153,475,582,0
19171,435,571,0
19188,398,552,0
19207,409,548,0
19224,435,521,0
19241,462,578,0
19259,604,526,1
19277,510,557,1
19295,532,588,1
19312,603,549,1
19330,595,545,1
19348,595,551,1
19365,586,557,1
19383,583,555,1
19401,579,548,1
19419,579,547,1
19436,548,650,1
19453,644,580,1
19472,451,521,0
19489,404,545,0
19507,365,557,0
19524,419,556,0
19543,414,599,0
19560,451,563,0
19577,435,593,0
19595,475,571,0
19613,467,577,0
19631,481,578,0
19648,475,575,0
19666,481,568,0
19684,466,572,0
19701,461,581,0
19719,479,572,0
19737,470,569,0
19755,470,564,0
19772,470,571,0
19789,473,560,0
19808,734,574,1
19825,566,593,1
19843,423,579,0
19860,558,578,1
19878,547,580,1
19896,523,581,1
19913,574,614,1
19932,528,584,1
19949,472,565,0
19966,434,554,0
19984,412,574,0
20002,401,565,0
20020,435,563,0
20037,457,547,0
20055,824,652,1
20073,521,529,1
20090,537,602,1
20108,540,572,1
20125,530,577,1
20144,528,591,1
20161,524,579,1
20178,459,565,0
20197,424,563,0
20214,441,578,0
20232,397,555,0
20249,435,556,0
20268,711,531,1
20285,456,478,0
20302,603,603,1
20320,584,539,1
20338,600,562,1
20356,562,568,1
20373,509,623,1
20390,548,574,1
20409,476,568,0
20426,427,555,0
20444,403,572,0
20461,415,577,0
20480,462,571,0
20497,447,557,0
20514,425,533,0
20533,689,507,1
20550,587,532,1
20568,563,536,1
20585,494,614,1
20603,517,575,1
20621,551,604,1
20638,519,586,1
20656,489,576,1
20674,476,573,0
20691,449,575,0
20709,372,570,0
20726,425,567,0
20745,443,563,0
20762,438,538,0
20780,367,556,0
20798,663,581,1
20815,577,529,1
20833,605,577,1
20850,598,554,1
20869,576,559,1
20886,499,651,1
20903,505,558,1
20921,497,575,1
20939,493,561,1
20957,481,563,0
20974,454,565,0
20992,388,565,0
21010,410,586,0
21027,463,580,0
21045,431,573,0
21063,428,561,0
21081,483,559,0
21098,459,543,0
21115,453,554,0
21134,854,673,1
21151,522,482,1
21169,478,564,0
21186,559,588,1
21204,461,570,0
21222,536,567,1
21239,512,594,1
21257,528,579,1
21275,535,592,1
21293,512,578,1
21310,508,594,1
21328,491,562,1
21346,473,579,0
21363,430,572,0
21381,400,558,0
21399,417,550,0
21416,429,545,0
21434,703,577,1
21451,600,527,1
21470,584,592,1
21487,607,545,1
21505,586,558,1
21522,587,556,1
21540,571,563,1
21558,589,630,1
21575,529,543,1
21593,439,562,0
21611,439,556,0
21628,386,567,0
21646,423,579,0
21664,466,581,0
21682,447,573,0
21699,430,574,0
21716,455,566,0
21735,454,566,0
21752,464,548,0
21770,597,672,1
21787,377,476,0
21806,692,609,1
21823,591,515,1
21840,413,552,0
21858,547,573,1
21876,508,595,1
21894,507,585,1
21911,527,603,1
21929,520,585,1
21947,482,577,0
21964,441,564,0
21982,382,578,0
22000,400,548,0
22018,781,638,1
22035,498,571,1
22052,591,582,1
22071,592,544,1
22088,586,557,1
22106,580,559,1
22123,500,636,1
22141,507,572,1
22159,453,550,0
22176,429,561,0
22195,398,577,0
22212,413,578,0
22230,450,577,0
22247,440,565,0
22265,455,562,0
22283,457,557,0
22300,463,549,0
22318,403,577,0
22336,698,590,1
22353,562,530,1
22371,537,578,1
22388,468,570,0
22407,518,590,1
22424,510,582,1
22441,512,585,1
22460,510,586,1
22477,509,575,1
22495,500,586,1
22512,478,573,0
22531,422,576,0
22548,388,566,0
22565,427,548,0
22583,609,501,1
22601,432,512,0
22619,592,586,1
22636,595,544,1
22653,629,565,1
22672,616,555,1
22689,576,552,1
22707,502,693,1
22724,556,543,1
22743,455,536,0
22760,444,566,0
22777,410,557,0
22796,406,590,0
22813,454,565,0
22831,441,584,0
22848,461,573,0
22866,474,569,0
22884,461,555,0
22901,452,561,0
22919,687,550,1
22937,701,541,1
22955,533,582,1
22972,476,571,0
22989,515,580,1
23008,495,591,1
23025,502,579,1
23043,523,605,1
23061,504,591,1
23078,492,572,1
23096,485,583,1
23113,486,584,1
23132,486,581,1
23149,497,582,1
23166,494,584,1
23184,486,578,1
23202,481,575,0
23220,443,572,0
23237,633,548,1
23255,515,614,1
23273,623,601,1
23290,576,556,1
23308,544,569,1
23326,513,560,1
23344,493,571,1
23361,480,560,0
23378,437,563,0
23397,396,574,0
23414,389,594,0
23432,443,580,0
23449,461,573,0
23468,445,577,0
23485,454,579,0
23502,468,565,0
23520,466,561,0
23538,462,564,0
23556,462,550,0
23573,459,546,0
23591,780,584,1
23609,418,490,0
23626,560,541,1
23644,484,571,0
23662,521,554,1
23680,557,584,1
23697,547,572,1
23714,503,589,1
23733,558,601,1
23750,514,572,1
23768,462,569,0
23785,444,588,0
23803,392,565,0
23821,421,564,0
23838,449,573,0
23856,443,551,0
23874,844,629,1
23891,554,553,1
23909,582,584,1
23927,620,550,1
23945,562,600,1
23962,545,626,1
23980,523,581,1
23998,455,562,0
24015,432,566,0
24033,393,569,0
24050,418,565,0
24069,456,575,0
24086,440,559,0
24103,507,543,1
24121,491,519,1
24139,568,526,1
24157,490,538,1
24174,494,615,1
24193,566,573,1
24210,511,592,1
24227,480,569,0
24245,422,559,0
24263,405,574,0
24281,473,557,0
24298,516,571,1
24315,552,555,1
24334,756,617,1
24351,539,563,1
24369,554,597,1
24386,562,570,1
24404,502,577,1
24422,516,569,1
24439,502,572,1
24458,479,567,0
24475,449,555,0
24493,366,604,0
24510,436,577,0
24528,500,575,1
24546,504,593,1
24563,545,579,1
24581,513,579,1
24599,517,584,1
24616,502,568,1
24634,479,578,0
24651,438,553,0
24670,389,603,0
24687,407,583,0
24705,453,575,0
24723,461,578,0
24740,455,567,0
24758,457,583,0
24775,468,561,0
24794,465,558,0
24811,459,564,0
24828,463,541,0
24846,464,541,0
24864,729,405,1
24882,708,582,1
24899,378,605,0
24916,466,575,0
24935,590,585,1
24952,557,597,1
24970,549,571,1
24987,491,593,1
25006,548,596,1
25023,537,579,1
25040,465,574,0
25059,424,558,0
25076,395,581,0
25094,429,557,0
25111,450,563,0
25129,448,545,0
25147,635,557,1
25164,680,543,1
25182,558,553,1
25200,593,557,1
25218,540,582,1
25235,511,606,1
25252,537,575,1
25271,471,576,0
25288,431,555,0
25306,387,578,0
25324,433,564,0
25341,450,579,0
25359,441,543,0
25376,675,485,1
25395,428,507,0
25412,581,604,1
25430,596,507,1
25447,587,580,1
25465,486,592,1
25483,511,581,1
25500,511,580,1
25518,491,562,1
25536,499,579,1
25553,522,569,1
25571,505,576,1
25589,493,562,1
25607,479,572,0
25624,440,557,0
25641,382,591,0
25660,439,578,0
25677,461,589,0
25695,472,573,0
25712,496,576,1
25731,546,559,1
25748,573,595,1
25765,543,572,1
25783,520,578,1
25801,494,566,1
25819,492,560,1
25836,500,560,1
25854,496,543,1
25872,382,585,0
25889,380,568,0
25907,394,551,0
25925,427,568,0
25943,462,566,0
25960,420,604,0
25977,432,582,0
25996,464,564,0
26013,482,557,0
26031,455,565,0
26048,472,566,0
26066,462,561,0
26084,465,557,0
26101,480,553,0
26119,473,545,0
26137,512,599,1
26155,432,467,0
26172,644,601,1
26190,499,598,1
26208,501,570,1
26225,539,576,1
26243,552,612,1
26261,538,588,1
26278,487,584,1
26296,497,569,1
26313,481,582,0
26332,432,568,0
26349,382,568,0
26366,418,561,0
26384,447,568,0
26402,438,553,0
26420,675,481,1
26437,441,503,0
26456,545,592,1
26473,592,523,1
26490,584,571,1
26508,551,580,1
26526,501,629,1
26544,533,581,1
26561,500,574,1
26578,484,567,0
26597,463,560,0
26614,386,563,0
26632,404,574,0
26649,464,573,0
26668,446,564,0
26685,449,553,0
26702,717,562,1
26721,432,530,0
26738,626,624,1
26756,622,523,1
26773,576,582,1
26791,477,589,0
26809,480,581,0
26826,442,546,0
26844,428,578,0
26862,680,596,1
26880,616,572,1
26897,550,564,1
26914,508,581,1
26933,506,586,1
26950,535,600,1
26968,507,581,1
26986,465,569,0
27003,421,563,0
27021,408,561,0
27038,420,551,0
27057,561,691,1
27074,457,468,0
27091,586,551,1
27109,576,533,1
27127,610,557,1
27145,597,555,1
27162,563,565,1
27180,570,628,1
27198,504,544,1
27215,449,572,0
27233,446,544,0
27250,379,557,0
27269,419,581,0
27286,465,571,0
27303,448,566,0
27322,438,577,0
27339,464,553,0
27357,467,547,0
27374,820,670,1
27393,530,503,1
27410,529,579,1
27427,591,603,1
27445,483,575,0
27463,474,584,0
27481,436,560,0
27498,539,616,1
27515,547,545,1
27534,508,575,1
27551,520,573,1
27569,521,595,1
27587,535,608,1
27604,488,565,1
27622,447,569,0
27639,458,575,0
27658,393,562,0
27675,422,557,0
27693,450,559,0
27710,822,655,1
27728,555,539,1
27746,600,573,1
27763,612,554,1
27781,581,558,1
27799,583,560,1
27816,508,657,1
27834,516,565,1
27852,467,562,0
27870,450,559,0
27887,401,573,0
27905,419,579,0
27923,447,583,0
27940,436,570,0
27958,458,569,0
27975,471,557,0
27994,456,542,0
28011,740,562,1
28028,612,517,1
28046,609,579,1
28064,556,598,1
28082,506,575,1
28099,555,589,1
28118,526,591,1
28135,489,575,1
28152,482,580,0
28170,455,571,0
28188,387,562,0
28206,422,565,0
28223,458,559,0
28240,613,606,1
28259,411,503,0
28276,600,582,1
28294,596,520,1
28311,600,576,1
28329,585,558,1
28347,528,632,1
28364,541,566,1
28382,489,548,1
28400,484,569,0
28418,464,551,0
28435,378,579,0
28453,423,579,0
28471,453,580,0
28488,445,563,0
28506,441,560,0
28524,470,554,0
28541,460,541,0
28559,383,566,0
28576,681,593,1
28595,564,540,1
28612,536,586,1
28630,469,566,0
28647,503,587,1
28665,489,578,1
28683,516,578,1
28700,508,582,1
28719,514,596,1
